ID,Orden ID,Fecha_Orden,Fecha_Envío,Modo_Envío,Cliente_ID,Segmento,País,Ciudad,Estado,Codigo_Postal,Region,Producto_ID,Ventas
5354,US-2017-101616,03/09/2017,06/09/2017,First Class,CY-12745,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,87.28
5355,CA-2015-113768,13/05/2015,19/05/2015,Standard Class,AH-10030,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,279.456
5356,CA-2015-113768,13/05/2015,19/05/2015,Standard Class,AH-10030,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,8
5357,CA-2017-138037,29/09/2017,03/10/2017,Standard Class,AR-10540,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,27.24
5358,CA-2015-150490,05/08/2015,11/08/2015,Standard Class,SS-20590,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,16.36
5359,CA-2015-150490,05/08/2015,11/08/2015,Standard Class,SS-20590,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,15.78
5360,CA-2015-150490,05/08/2015,11/08/2015,Standard Class,SS-20590,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,45.98
5361,US-2018-126060,14/04/2018,18/04/2018,Standard Class,DW-13585,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,198.272
5362,CA-2018-100951,09/06/2018,10/06/2018,First Class,NC-18625,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,720.76
5363,CA-2017-122017,29/12/2017,02/01/2018,Standard Class,CD-11920,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,70.56
5364,CA-2017-122017,29/12/2017,02/01/2018,Standard Class,CD-11920,Consumer,United States,Wichita,Kansas,67212,Central,OFF-AP-10001293,81.96
5365,CA-2015-123477,18/01/2015,21/01/2015,Second Class,DW-13195,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,64.864
5366,CA-2017-107790,20/11/2017,24/11/2017,Standard Class,EH-13990,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,151.192
5367,CA-2018-158071,10/06/2018,15/06/2018,Standard Class,BD-11320,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,88.776
5368,CA-2018-158071,10/06/2018,15/06/2018,Standard Class,BD-11320,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004689,11.56
5369,CA-2018-158071,10/06/2018,15/06/2018,Standard Class,BD-11320,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,15.58
5370,CA-2018-147403,10/09/2018,13/09/2018,First Class,KH-16630,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,85.056
5371,US-2018-136721,08/04/2018,12/04/2018,Standard Class,NH-18610,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,273.96
5372,US-2018-136721,08/04/2018,12/04/2018,Standard Class,NH-18610,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,306.9
5373,CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003177,15.552
5374,CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,347.361
5375,CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001166,10.368
5376,CA-2018-134152,27/05/2018,31/05/2018,Standard Class,RP-19855,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,98.16
5377,CA-2018-134152,27/05/2018,31/05/2018,Standard Class,RP-19855,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10004062,31.44
5378,CA-2015-125542,05/12/2015,07/12/2015,First Class,NB-18655,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,348.488
5379,CA-2015-125542,05/12/2015,07/12/2015,First Class,NB-18655,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,172.736
5380,CA-2017-136021,14/08/2017,18/08/2017,Standard Class,JM-15580,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,15.54
5381,CA-2017-136021,14/08/2017,18/08/2017,Standard Class,JM-15580,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10000423,105.552
5382,CA-2017-149195,05/09/2017,07/09/2017,Second Class,DM-13525,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,25.92
5383,CA-2017-149195,05/09/2017,07/09/2017,Second Class,DM-13525,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,15.808
5384,CA-2017-149195,05/09/2017,07/09/2017,Second Class,DM-13525,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,10.368
5385,CA-2018-161410,26/06/2018,03/07/2018,Standard Class,CC-12220,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,358.2
5386,CA-2018-161410,26/06/2018,03/07/2018,Standard Class,CC-12220,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,545.916
5387,CA-2018-152786,12/03/2018,17/03/2018,Standard Class,GA-14725,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,40.41
5388,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,167.976
5389,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,109.53
5390,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,9.82
5391,CA-2018-163874,10/11/2018,12/11/2018,Second Class,NC-18535,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,26.352
5392,US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,22.5
5393,US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10001569,9.96
5394,US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10002429,213.08
5395,US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,1025.88
5396,CA-2015-104829,18/11/2015,21/11/2015,Second Class,JG-15805,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,21.98
5397,US-2017-147340,24/09/2017,24/09/2017,Same Day,EB-13750,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,63.2
5398,CA-2017-145492,20/11/2017,27/11/2017,Standard Class,MC-17605,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,39
5399,CA-2017-163202,27/09/2017,02/10/2017,Standard Class,BM-11650,Corporate,United States,Lancaster,Ohio,43130,East,OFF-BI-10002764,2.907
5400,CA-2017-117681,09/04/2017,14/04/2017,Standard Class,HF-14995,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,556.665
5401,CA-2018-132262,21/09/2018,23/09/2018,First Class,ML-18265,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,71.98
5402,CA-2018-132262,21/09/2018,23/09/2018,First Class,ML-18265,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,79.98
5403,CA-2018-123043,24/08/2018,29/08/2018,Standard Class,AH-10195,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003910,24.672
5404,CA-2018-123043,24/08/2018,29/08/2018,Standard Class,AH-10195,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000138,3.744
5405,US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10002398,445.96
5406,US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003399,36.24
5407,US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10000992,10.65
5408,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,87.92
5409,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,22.424
5410,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,90.48
5411,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10001837,42.76
5412,CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,10.08
5413,CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,101.34
5414,CA-2017-153157,11/09/2017,14/09/2017,First Class,TB-21625,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,224.75
5415,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,73.176
5416,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,20.736
5417,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,39.984
5418,CA-2015-132542,06/10/2015,08/10/2015,Second Class,AM-10360,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,15.36
5419,CA-2016-110877,23/10/2016,26/10/2016,First Class,JE-15715,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004621,36.288
5420,CA-2016-110877,23/10/2016,26/10/2016,First Class,JE-15715,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002103,150.384
5421,US-2017-151827,31/03/2017,02/04/2017,Second Class,CS-11950,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,280.782
5422,US-2017-151827,31/03/2017,02/04/2017,Second Class,CS-11950,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,31.984
5423,US-2017-163258,29/12/2017,02/01/2018,Standard Class,PF-19225,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10000138,11.232
5424,CA-2018-103009,03/11/2018,05/11/2018,Second Class,PJ-18835,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,26.4
5425,US-2018-120649,20/01/2018,26/01/2018,Standard Class,JF-15490,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-AR-10001545,3.52
5426,CA-2017-153598,03/12/2017,06/12/2017,First Class,NM-18520,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,1649.95
5427,CA-2017-153598,03/12/2017,06/12/2017,First Class,NM-18520,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,111.9
5428,US-2017-108497,14/06/2017,14/06/2017,Same Day,MH-17290,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,599.165
5429,CA-2017-113096,02/09/2017,04/09/2017,First Class,SZ-20035,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,46.53
5430,CA-2015-136861,05/09/2015,07/09/2015,First Class,PR-18880,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,31.984
5431,CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AP-10000938,161.568
5432,CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10002195,4.064
5433,CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245,Home Office,United States,Lakewood,Ohio,44107,East,OFF-BI-10002799,6.216
5434,CA-2018-129707,25/04/2018,29/04/2018,Standard Class,LH-16750,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10000246,8.896
5435,CA-2016-160171,19/10/2016,24/10/2016,Standard Class,RM-19675,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10000275,1640.7
5436,CA-2016-160171,19/10/2016,24/10/2016,Standard Class,RM-19675,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10000892,270
5437,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,19.52
5438,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10001787,9.81
5439,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,213.216
5440,CA-2017-167115,04/04/2017,09/04/2017,Standard Class,EH-14185,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,588.784
5441,US-2018-153633,13/11/2018,18/11/2018,Second Class,TC-21295,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,2.064
5442,CA-2018-155929,09/09/2018,13/09/2018,Standard Class,AI-10855,Consumer,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,6.368
5443,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003198,99.6
5444,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001900,62.296
5445,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Consumer,United States,New York City,New York,10035,East,OFF-AR-10000614,10.71
5446,CA-2017-128307,25/07/2017,29/07/2017,Standard Class,BE-11335,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10003040,20.936
5447,US-2017-127425,26/08/2017,31/08/2017,Standard Class,DR-12880,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003442,33
5448,US-2017-127425,26/08/2017,31/08/2017,Standard Class,DR-12880,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002800,249.95
5449,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Home Office,United States,Olathe,Kansas,66062,Central,OFF-SU-10000157,357.93
5450,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Home Office,United States,Olathe,Kansas,66062,Central,TEC-AC-10001542,57.4
5451,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Home Office,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,331.96
5452,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,40.56
5453,CA-2017-140613,22/07/2017,29/07/2017,Standard Class,KN-16705,Home Office,United States,Sparks,Nevada,89431,West,OFF-SU-10004261,86.2
5454,US-2018-108700,19/05/2018,23/05/2018,Standard Class,PJ-18835,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004733,38.016
5455,CA-2018-160962,28/04/2018,02/05/2018,Standard Class,MC-17605,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,8.384
5456,CA-2018-160962,28/04/2018,02/05/2018,Standard Class,MC-17605,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,6.848
5457,CA-2018-130631,29/12/2018,02/01/2019,Standard Class,BS-11755,Consumer,United States,Edmonds,Washington,98026,West,OFF-FA-10000089,19.6
5458,CA-2018-130631,29/12/2018,02/01/2019,Standard Class,BS-11755,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,68.46
5459,CA-2018-116680,04/09/2018,06/09/2018,Second Class,PK-19075,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,13.344
5460,CA-2018-116680,04/09/2018,06/09/2018,Second Class,PK-19075,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,1478.272
5461,US-2015-107405,21/03/2015,25/03/2015,Standard Class,TS-21205,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,16.272
5462,CA-2018-101574,28/09/2018,04/10/2018,Standard Class,BD-11725,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,9.24
5463,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,32.34
5464,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000659,56.064
5465,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002504,108.72
5466,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,181.47
5467,CA-2015-107706,14/02/2015,19/02/2015,Second Class,ST-20530,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,16.176
5468,CA-2017-122448,09/06/2017,14/06/2017,Standard Class,DB-13210,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,122.352
5469,CA-2015-132451,26/09/2015,27/09/2015,First Class,KF-16285,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,585.552
5470,CA-2015-132451,26/09/2015,27/09/2015,First Class,KF-16285,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004888,19.44
5471,CA-2017-158547,30/05/2017,04/06/2017,Standard Class,JM-16195,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AP-10003842,123.92
5472,CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,13.36
5473,CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,78.256
5474,CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,102.018
5475,CA-2018-121741,26/12/2018,26/12/2018,Same Day,YC-21895,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-ST-10004459,750.68
5476,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,44.4
5477,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,84.55
5478,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,17.94
5479,CA-2017-121356,20/11/2017,24/11/2017,Standard Class,SJ-20500,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,128.4
5480,CA-2015-101770,31/03/2015,04/04/2015,Standard Class,KB-16240,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10001097,1.869
5481,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,103.192
5482,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,36
5483,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,239.96
5484,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,40.68
5485,CA-2018-148999,30/01/2018,04/02/2018,Standard Class,EB-13870,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,419.136
5486,CA-2015-107573,12/12/2015,17/12/2015,Standard Class,PB-19150,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001099,23.472
5487,CA-2016-156608,24/10/2016,29/10/2016,Standard Class,MT-18070,Home Office,United States,San Antonio,Texas,78207,Central,OFF-BI-10004140,3.592
5488,CA-2018-134495,01/04/2018,04/04/2018,Second Class,BF-11020,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,23.976
5489,CA-2018-134495,01/04/2018,04/04/2018,Second Class,BF-11020,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,6.264
5490,CA-2018-134495,01/04/2018,04/04/2018,Second Class,BF-11020,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,20.808
5491,CA-2018-134495,01/04/2018,04/04/2018,Second Class,BF-11020,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,218.352
5492,CA-2018-164098,26/01/2018,27/01/2018,First Class,CG-12520,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10000615,18.16
5493,CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,7.36
5494,CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,41.4
5495,CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,411.332
5496,CA-2016-113523,04/09/2016,08/09/2016,Standard Class,SC-20440,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,7.656
5497,CA-2018-117821,12/06/2018,16/06/2018,Standard Class,HG-15025,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004469,63.92
5498,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001177,6.56
5499,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000634,7.83
5500,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Consumer,United States,New York City,New York,10024,East,TEC-AC-10004708,41.9
5501,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002084,664.146
5502,CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004519,8.96
5503,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,3.312
5504,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,20.136
5505,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,8.856
5506,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,859.2
5507,US-2017-162026,08/10/2017,08/10/2017,Same Day,JE-15745,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,61.96
5508,CA-2017-150000,08/04/2017,14/04/2017,Standard Class,PG-18820,Consumer,United States,Smyrna,Georgia,30080,South,OFF-EN-10002973,17.92
5509,CA-2016-168529,08/10/2016,12/10/2016,Standard Class,MB-17305,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001588,145.9
5510,US-2018-152569,15/05/2018,20/05/2018,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001736,56.704
5511,US-2018-152569,15/05/2018,20/05/2018,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,11.12
5512,US-2015-137680,24/02/2015,02/03/2015,Standard Class,JH-15430,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,32.896
5513,US-2015-137680,24/02/2015,02/03/2015,Standard Class,JH-15430,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,22.776
5514,CA-2016-103177,30/05/2016,01/06/2016,First Class,EN-13780,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001795,239.97
5515,CA-2016-103177,30/05/2016,01/06/2016,First Class,EN-13780,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004540,160.32
5516,CA-2016-103177,30/05/2016,01/06/2016,First Class,EN-13780,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001527,128.85
5517,US-2017-138408,18/11/2017,21/11/2017,Second Class,KC-16255,Corporate,United States,Huntsville,Alabama,35810,South,TEC-AC-10003870,1319.96
5518,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,239.96
5519,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,54.768
5520,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,13.392
5521,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,23.92
5522,CA-2018-117667,04/12/2018,09/12/2018,Standard Class,MS-17980,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,255.968
5523,CA-2017-110982,05/06/2017,07/06/2017,First Class,CK-12205,Consumer,United States,Santa Clara,California,95051,West,OFF-BI-10000829,21.552
5524,CA-2017-110982,05/06/2017,07/06/2017,First Class,CK-12205,Consumer,United States,Santa Clara,California,95051,West,OFF-AP-10004859,58.24
5525,CA-2017-147123,10/12/2017,12/12/2017,First Class,SJ-20125,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10000575,80.28
5526,CA-2018-154501,30/04/2018,05/05/2018,Standard Class,EA-14035,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002804,9.78
5527,CA-2018-166933,24/04/2018,28/04/2018,Standard Class,MG-17890,Home Office,United States,Santa Barbara,California,93101,West,OFF-FA-10002676,1.81
5528,CA-2016-142055,08/05/2016,10/05/2016,First Class,AB-10255,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,37.94
5529,CA-2016-137106,31/03/2016,04/04/2016,Standard Class,SC-20260,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10000011,79.96
5530,CA-2018-136609,06/08/2018,11/08/2018,Standard Class,TB-21355,Corporate,United States,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,115.296
5531,CA-2018-160885,02/12/2018,06/12/2018,Standard Class,JK-16090,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,2479.96
5532,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10001109,179.94
5533,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,26.85
5534,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003174,323.37
5535,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,59.94
5536,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10001721,64.14
5537,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,11.67
